external_id,original_format,original_format_type,value,units,source,measurement_type,reference,is_open,is_predicted
1387,O=C(N(/C1=C/N=CC=N1)C2([H])CCN(CC2)CC/C3=C/C=CC=C3)C4=CC=CO4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1388,C/C1=N/C=C/N=C1/N2CCCCC2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1389,NCC(CC/C1=C/C=C(/[F])C=C1)=C[F],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1390,CC/C2=C(/C)NC=3CC[C@@]([H])(CN1CCOCC1)C(=O)C2=3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1391,CN(C)CC[C@@]2(CCC1=CC=CC=C1C2=O)C3=CC=CC=C3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1392,O/C2=C/C=C1C[C@@]4([H])N(CC[C@@]35C1=C2O[C@@]3([H])C(=O)CC[C@@]45O)CC=C,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1393,[H][C@@]1(CCCC=3C1=CC=C2OCOC2=3)CN4CC[C@@]([H])(C4)C5=CC=CC=C5,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1394,C[C@@]1([H])CN(C)C[C@@]2([H])CC3=C(O[C@@]12O)C=CC4=CC=CC=C34,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1395,CC(C)(C)CC1(CC=C)C(=O)NC(=O)NC1=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1396,NC[C@@]2([H])CN(C/C1=C/C=CC=C1)C(=O)C2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1397,CN3CCO[C@@]([H])(C1=CC=CC=C1)C2=CC=CC=C2C3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1398,CN/C1=C/C(OC)=C(/C=C1/[Cl])C(=O)N[C@@]3([H])CCN(C/C2=C/C=CC=C2)[C@@]3(C)[H],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1399,CO/C3=C/C=2CC(C)=N/N=C(/C1=C/C=C(/N)C=C1)C=2/C=C3/OC,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1400,CO/C2=C/C=C1C[C@@]4([H])N(C)CC[C@@]35C1=C2O[C@@]3([H])[C@@]([H])(CC[C@@]45[H])OC(=O)C6=CC=CN=C6,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1401,O=C3C/N=C(/C1=C/C=CC=C1)C2=CC(=CC=C2N3)N(=O)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1402,[F]/C1=C/C=C(C=C1)C(=O)CCCN3CC2([H])CCC([H])(CC2)C3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1403,CO/C2=C/C=C1C[C@@]4([H])NCC[C@@]35C1=C2O[C@@]3([H])[C@@](O)([H])C=C[C@@]45[H],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1404,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1405,COCC(=O)N(/C1=C/C=C/C=C1/[F])C2([H])CCN(CC2)CC/C3=C/C=CC=C3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1406,CN2CCC1=CC([Cl])=C(O)C=C1[C@@]([H])(C2)C3=CC=CC=4CCOC3=4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1407,CN1CCN(CC1)C3=NC2=CC=CC=C2NC=4[S]C(C)=CC3=4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1408,OCCN4CCN(CCCN2C1=CC=CC=C1C=CC3=CC=CC=C23)CC4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1409,[F]C([F])([F])C5=CC=C4[S]C1=CC=CC=C1N(CCCN3CCN(CCC2([H])OCCCO2)CC3)C4=C5,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1410,CCC[C@@]1([H])O[C@@]1(CC)C(N)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1411,C[C@@]3([H])CN2CC(=O)NC1=C/C=C(/[Cl])C=C1[C@@]2(O3)C4=CC=CC=C4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1412,O/C4=C/C=C3C[C@@]1([H])N(CC[C@@]2(CCCC[C@@]12O)C3=C4)C[C@@]5([H])CC5,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1413,C[C@@]([H])(CN(C)C)CN2C1=CC=CC=C1[S@@](=O)(=O)C3=CC=CC=C23,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1414,CO/C4=C/C=3NC(C)=C(CCN1CCN(CC1)C2=CC=CC=C2)C=3/C=C4/OC,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1415,CO/C4=C/C=C3[S]C1=CC=CC=C1N(CC[C@@]2([H])CCCCN2C)C3=C4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1416,CC(=O)N/C1=C/C=C(/O)C=C1,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1417,CC[C@@]1(C)OC(=O)N(C)C1=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1418,C[C@@]4([H])C[C@@]3([H])[C@@]2([H])C[C@@]([F])([H])C1=CC(=O)C=C[C@@]1(C)[C@@]2([H])[C@@](O)([H])C[C@@]3(C)[C@@]4(O)C(=O)CO,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1419,CCC(=O)N/C1=C/C=C(/O)C=C1,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1420,NC(=O)CN1C(=O)COC2=CC=CC=C12,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1421,CN1CCC[C@@]([H])(C1)CN3C2=CC=CC=C2[S]C4=CC=CC=C34,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1422,N/C2=N/C=1N(CCC([H])(CO)CO)C=NC=1C(=O)N2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1423,CC(C)([H])CCNC[C@@]2([H])COC1=CC=CC=C1O2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1424,CCC[C@@](C)([H])[C@@]1(CC)C(=O)NC(=O)NC1=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1425,C2CCN1N=NN=C1CC2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1426,O[C@@]4([H])CCN(CCCN2C1=CC=CC=C1[S]C3=C/C=C(/C#N)C=C23)CC4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1427,CO/C4=C/C=C3[S]C1=CC=CC=C1N(C[C@@](C)([H])CN2CC[C@@](O)([H])CC2)C3=C4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1428,O[C@@]([H])(CN1CCCCC1)C=2C=C(ON=2)C3=CC=CC=C3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1429,CN1CCN(CC1)C3=NC2=CC=CC=C2CC4=CC=CC=C34,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1430,CC(=O)O[C@@]([H])(C1=CC=CC=C1)[C@@]2([H])CCCCN2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1431,CC(C)(O)[C@@](C)(O)C1=C/C=C(/[Cl])C=C1,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1432,C1CCN(CC1)C2(CCCCC2)C3=CC=CC=C3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1433,C[C@@]1([H])N(C)CCO[C@@]1([H])C2=CC=CC=C2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1434,NNCC/C1=C/C=CC=C1,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1435,C[C@@]([H])(C/C1=C/C=CC=C1)NN,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1436,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1437,O/C4=C/C=C3C[C@@]1([H])N(CC[C@@]2(CCCC[C@@]12[H])C3=C4)CC/C5=C/C=CC=C5,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1438,NC(=O)OCCC/C1=C/C=CC=C1,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1439,CN1CCC(CC1)=C3C2=CC=CC=C2[S]C4=CC=CC=C34,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1440,CCOC(=O)[C@@]2(CCN(CCCN/C1=C/C=CC=C1)CC2)C3=CC=CC=C3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1441,[Cl]/C3=C/C=C2N(CC#C)C(=O)C/N=C(/C1=C/C=CC=C1)C2=C3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1442,OCCN4CCN(CC/C=C2/C1=CC=CC=C1COC3=C/C=C(/[Cl])C=C23)CC4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1443,CN(C)[S](=O)(=O)C4=CC=C3[S]C1=CC=CC=C1N(CCCN2CC[C@@]([H])(CCO)CC2)C3=C4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1444,OC(/C1=C/C=CC=C1)(C2=CC=CC=C2)[C@@]3([H])CCCCN3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1445,C4OC3=C/C=C(/CN1CCN(CC1)C2=NC=CC=N2)C=C3O4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1446,CN1CCC(CC1)=C3C2=CC=CC=C2CCC=4[S]C=CC3=4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1447,[Cl]/C4=C/C=C3N(CC1([H])CC1)C(=O)C/N=C(/C2=C/C=CC=C2)C3=C4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1448,CN(C)CCCN2CC1=CC=CC=C1CC3=CC=CC=C23,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1449,C[C@@]13C=CC(=O)C=C1CC[C@@]4([H])[C@@]2([H])CC[C@@](O)(C(=O)CO)[C@@]2(C)C[C@@](O)([H])[C@@]34[H],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1450,CC(=O)OCC(=O)[C@@]3(O)CC[C@@]4([H])[C@@]2([H])CCC1=CC(=O)C=C[C@@]1(C)[C@@]2([H])[C@@](O)([H])C[C@@]34C,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1451,C[C@@]34C[C@@](O)([H])[C@@]1([H])[C@@]([H])(CCC2=CC(=O)C=C[C@@]12C)[C@@]3([H])CC[C@@]4(O)C(=O)COC(=O)CCC(O)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1452,CCCCC(=O)O[C@@]3(CC[C@@]4([H])[C@@]2([H])CCC1=CC(=O)C=C[C@@]1(C)[C@@]2([H])[C@@](O)([H])C[C@@]34C)C(=O)CO,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1453,CC(=O)[C@@]3([H])CC[C@@]4([H])[C@@]2([H])CC[C@@]1([H])C[C@@](O)([H])CC[C@@]1(C)[C@@]2([H])CC[C@@]34C,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1454,C/C2=C1/C(=NCC(=O)NC1=CN2C)C3=CC=CC=C3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1455,CO/C1=C/C=C(/C#N)C=C1C(=O)NCCN2CCC([H])(CC2)C(=O)C3=C/C=C(/[F])C=C3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1456,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1457,CCC(=O)OCC(=O)[C@@]14OC(C)(C)O[C@@]1([H])C[C@@]5([H])[C@@]3([H])C[C@@]([F])([H])C2=CC(=O)C=C[C@@]2(C)[C@@]3([F])[C@@](O)([H])C[C@@]45C,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1458,CCCNC(=O)N1C[C@@]([H])(OC1=O)C2=CC=CC=C2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1459,CN(C)CCCN2C1=CC=CC=C1[S]C3=CC=CC=C23,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1460,C[C@@]([H])(CN2C1=CC=CC=C1[S]C3=CC=CC=C23)N(C)C,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1461,CCC(=O)C3=CC=C2[S]C1=CC=CC=C1N(C[C@@](C)([H])N(C)C)C2=C3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1462,CCCOC(=O)C1=CN=CN1[C@@](C)([H])C2=CC=CC=C2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1463,CCCN1CCC[C@@]1([H])CNC(=O)C2=CC(=C/C=C2/OC)[S](N)(=O)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1464,CN(C)CCCN2C1=CC=CC=C1[S]C3=CC=CN=C23,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1465,CNCCC[C@@]2([H])C1=CC=CC=C1C=CC3=CC=CC=C23,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1466,CCC1(CC)C(=O)NC=CC1=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1467,CCC[C@@]([H])(N1CCCC1)C(=O)C2=C/C=C(/C)C=C2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1468,[F]/C1=C/C=C/C=C1/C2=N/CC(=[S])N(CC([F])([F])[F])C3=C/C=C(/[Cl])C=C23,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1469,[H][C@@]12CCN(CC1)C[C@@]2([H])N4C3=CC=CC=C3CCC5=CC=CC=C45,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1470,CN1C(=O)C[S]/C1=C/C(=O)N/C2=C(/C)C=C/C=C2/[Cl],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1471,CN2C(=O)CC(=O)N(/C1=C/C=CC=C1)C=3C(C)=NNC2=3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1472,CCO/C1=C/C=C/C=C1/O[C@@]([H])(C2=CC=CC=C2)[C@@]3([H])CNCCO3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1473,CCN1CCC[C@@]1([H])CNC(=O)C2=C(OC)C=CC([Br])=C2OC,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1474,O=C3N(CCCN1CCN(CC1)C2=NC=CC=N2)[S](=O)(=O)C4=CC=CC=C34,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1475,CN1CCN(CC1)C3=CC2=CC([Cl])=CC=C2/C(=C/C#N)C4=CC=CC=C34,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1476,N/C2=N/C1=C/C=C(/OC([F])([F])[F])C=C1[S]2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1477,COC([F])([F])[C@@]([F])([Br])[H],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1478,CO/C1=C/C(=CC(OC)=C1OC)C(=O)C=CN2CC=CC2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1479,O=C1CCC2([H])CCC(=O)N12,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1480,C/C4=C/C=CC(/C=N/N1CCN(CC1)C([H])(C2=CC=CC=C2)C3=CC=CC=C3)=N4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1481,NC(=O)C2=CN(C/C1=C(/[F])C=C/C=C1/[F])N=N2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1482,CN(/C2=N/C1=CC=CC=C1[S]2)[C@@]3([H])CCN(CC3)C[C@@](O)([H])CO/C4=C/C=C(/[F])C=C4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1483,CCC[C@@](C)([H])[C@@]1(CC=C)C(=O)NC(=O)NC1=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1484,NCC[C@@]([H])(O/C1=C/C=C(C=C1)C([F])([F])[F])C2=CC=CC=C2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1485,CN[C@@]2([H])CC[C@@]([H])(C1=C/C=C(/[Cl])C([Cl])=C1)C3=CC=CC=C23,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1486,CC=2N=C1[S]CCN1C(=O)C=2CCN3CCC([H])(CC3)C(=O)C4=C/C=C(/[F])C=C4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1487,CN1CCN(CC1)C2=NC=C(C(N)=N2)C3=CC([Cl])=CC([Cl])=C3[Cl],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1488,[Cl]/C1=C/C=C(C=C1)[C@@]3([H])[C@@]2([H])CC[C@@]([H])(C2)[C@@]34CCC(=N4)N5CCOCC5,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1489,O=C2NCN(/C1=C/C=CC=C1)[C@@]23CCN(CC3)C[C@@]5([H])COC4=CC=CC=C4O5,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1490,CCC(=O)N(/C1=C/C=CC=C1)[C@@]3(CCN(CC/C2=C/C=C[S]2)CC3)COC,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1491,CN2C(=[S])C/N=C(/C1=C/C=CC=C1)C3=CC([Cl])=CC=C23,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1492,C/C2=C/C(N[S](=O)(=O)C1=C/C=C(/N)C=C1)=NO2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1493,CCC(C)([S](=O)(=O)CC)[S](=O)(=O)CC,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1494,CN1CCCC[C@@]1([H])CCN3C2=CC=CC=C2[S]C4=CC=C(C=C34)[S](C)(=O)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1495,CCN1CCC[C@@]1([H])CNC(=O)C2=CC(=C/C=C2/OC)[S](N)(=O)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1496,O=C1NCCC[C@@]1([H])N3C(=O)C2=CC=CC=C2[S]3(=O)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1497,[H][C@@]24CN1CCCC[C@@]1([H])C=5C=CC=C(CCC3=CC=CC=C23)C4=5,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1498,CC[C@@](C)([H])[C@@]1(CC=C)C(=O)NC(=O)NC1=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1499,CN2C(=O)[C@@](O)([H])N=C(/C1=C/C=CC=C1)C3=CC([Cl])=CC=C23,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1500,CN1CCN(CC1)C3=NC2=C[S]C=C2/C(=C/C#N)C4=C[S]C=C34,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1501,[H][C@@]1(OCCNC1)CO/C2=C/C=C/C=C2/C/C3=C/C=C[S]3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1502,CN2C(=O)C/N=C(/C1=C/CCCC1)C3=CC([Cl])=CC=C23,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1503,CCC[C@@]([H])(CC)[C@@]1(CC)C(=O)NC(=[S])NC1=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1504,CCN(CC)CCNC(=O)C1=CC(=C/C=C1/OC)[S](C)(=O)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1505,CCC(=O)O[C@@]3(C(=O)[S]C)[C@@](C)([H])C[C@@]4([H])[C@@]2([H])C[C@@]([F])([H])C1=CC(=O)C=C[C@@]1(C)[C@@]2([F])[C@@](O)([H])C[C@@]34C,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1506,CN(C)CCCN2C1=CC=CC=C1C=CC=3[S]C=CC2=3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1507,CCN4CCC=3NC2=CC([F])=C1[S]/C=C(/C)C1=C2C=3C4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1508,CCN[C@@]1(CCCCC1=O)C2=CC=C[S]2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1509,C[S]C(=O)[C@@]3(O)[C@@](C)([H])C[C@@]4([H])[C@@]2([H])CCC1=CC(=O)C=C[C@@]1(C)[C@@]2([F])[C@@](O)([H])C[C@@]34C,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1510,CCCC1(C)CO[B](OC1)C2=C/C=C(/C)C=C2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1511,C/C1=C/C=CC(=C1)N2C[C@@]([H])(CO)OC2=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1512,CNCC[C@@]([H])(O/C1=C/C=C/C=C1/C)C2=CC=CC=C2,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1513,C/C1=C/C=C/C=C1/N3CCN(CCCO/C2=C/C=CC=N2)CC3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1514,CO/C2=C/C=1CCN(C)C[C@@]([H])(C=1/C=C2/OC)C3=CC=CC=C3,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1515,CC5(C)O[C@@]4([H])C[C@@]3([H])[C@@]2([H])CCC1=CC(=O)C=C[C@@]1(C)[C@@]2([F])[C@@](O)([H])C[C@@]3(C)[C@@]4(O5)C(=O)CO,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1516,CC(=O)OCC(=O)[C@@]3(O)[C@@]([H])(C[C@@]4([H])[C@@]2([H])CCC1=CC(=O)C=C[C@@]1(C)[C@@]2([F])[C@@](O)([H])C[C@@]34C)OC(C)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1517,CC(C)(C)CC(=O)OCC(=O)[C@@]14OC(C)(C)O[C@@]1([H])C[C@@]5([H])[C@@]3([H])CC2=CC(=O)C=C[C@@]2(C)[C@@]3([F])[C@@](O)([H])C[C@@]45C,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1518,C/C3=N/N=C4C/N=C(/C1=C/C=C/C=C1/[Cl])C2=CC([Cl])=CC=C2N34,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1519,O/C1=C/C=C(/NC(=O)C([Cl])([Cl])[Cl])C=C1,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1520,CN2C(=O)CC(=O)N(/C1=C/C=CC=C1)C3=CC(=CC=C23)C([F])([F])[F],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1521,C[C@@]([H])(CN(C)C)CN2C1=CC=CC=C1[S]C3=CC=C(C=C23)C([F])([F])[F],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1522,CN4CCN(CCCN2C1=CC=CC=C1[S]C3=CC=C(C=C23)C([F])([F])[F])CC4,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1523,O[C@@]2(CCN(CCCC(=O)C1=C/C=C(/[F])C=C1)CC2)C3=CC=CC(=C3)C([F])([F])[F],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1524,CN(C)CCCN2C1=CC=CC=C1[S]C3=CC=C(C=C23)C([F])([F])[F],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1525,CN1C(=O)OC(C)(C)C1=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1526,CO/C2=C/C(C/C1=C/N=C(/N)N=C1N)=CC(OC)=C2OC,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1527,C[C@@]([H])(CN(C)C)CN2C1=CC=CC=C1CCC3=CC=CC=C23,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1528,CO/C4=C/C=CC(C(=O)N[C@@]1([H])C[C@@]2([H])CC[C@@]([H])(C1)N2C/C3=C/C=CC=C3)=C4OC,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1529,CN2C1=C/C=C(/[Cl])C=C1C(=NC[C@@]2([H])CO)C3=CC=C/C=C3/[Cl],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1530,CCCCNC(=O)OC[C@@](C)(CCC)COC(N)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1531,C[C@@]4([H])C[C@@]3([H])[C@@]2([H])C[C@@]([F])([H])C1=CC(=O)C=C[C@@]1(C)[C@@]2([F])[C@@](O)([H])C[C@@]3(C)[C@@]4(O)C(=O)C[Cl],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1532,CCC(CC)(CC=C)C(N)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1533,CC[C@@](C)([H])[C@@]([H])(CC)C(N)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1534,CO[C@@]3([H])O[C@@]2([H])O[C@@]4(CN1CCCCC1)[C@@](O)([H])C[C@@]([H])([C@@]2(C)[H])[C@@]34[H],SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1535,CCCC([H])(CCC)C(N)=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1536,CC/C=C(/C)C1(CC)C(=O)NC(=O)NC1=O,SMILES,1,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
